Index,Cancer,Drug,Gene,Raw P value,Link
340,Lung squamous cell carcinoma (LUSC),Gemcitabine,PHF21B,3.51E-05,LINK
341,Lung squamous cell carcinoma (LUSC),Gemcitabine,NUP50,3.51E-05,LINK
342,Lung squamous cell carcinoma (LUSC),Gemcitabine,KIAA0930,3.51E-05,LINK
343,Lung squamous cell carcinoma (LUSC),Gemcitabine,MIR1249,3.51E-05,LINK
344,Lung squamous cell carcinoma (LUSC),Gemcitabine,UPK3A,3.51E-05,LINK
345,Lung squamous cell carcinoma (LUSC),Gemcitabine,FAM118A,3.51E-05,LINK
346,Lung squamous cell carcinoma (LUSC),Gemcitabine,SMC1B,3.51E-05,LINK
347,Lung squamous cell carcinoma (LUSC),Gemcitabine,RIBC2,3.51E-05,LINK
348,Lung squamous cell carcinoma (LUSC),Gemcitabine,SLC25A17,3.63E-05,LINK
349,Lung squamous cell carcinoma (LUSC),Gemcitabine,MIR4766,3.63E-05,LINK
350,Lung squamous cell carcinoma (LUSC),Gemcitabine,ST13,3.63E-05,LINK
351,Lung squamous cell carcinoma (LUSC),Gemcitabine,DNAJB7,3.63E-05,LINK
352,Lung squamous cell carcinoma (LUSC),Gemcitabine,CHADL,3.63E-05,LINK
353,Lung squamous cell carcinoma (LUSC),Gemcitabine,RANGAP1,3.63E-05,LINK
354,Lung squamous cell carcinoma (LUSC),Gemcitabine,ZC3H7B,3.63E-05,LINK
355,Lung squamous cell carcinoma (LUSC),Gemcitabine,TEF,3.63E-05,LINK
356,Lung squamous cell carcinoma (LUSC),Gemcitabine,TOB2,3.63E-05,LINK
357,Lung squamous cell carcinoma (LUSC),Gemcitabine,PHF5A,3.63E-05,LINK
358,Lung squamous cell carcinoma (LUSC),Gemcitabine,ACO2,3.63E-05,LINK
359,Lung squamous cell carcinoma (LUSC),Gemcitabine,POLR3H,3.63E-05,LINK
360,Lung squamous cell carcinoma (LUSC),Gemcitabine,CSDC2,3.63E-05,LINK
361,Lung squamous cell carcinoma (LUSC),Gemcitabine,PMM1,3.63E-05,LINK
362,Lung squamous cell carcinoma (LUSC),Gemcitabine,DESI1,3.63E-05,LINK
363,Lung squamous cell carcinoma (LUSC),Gemcitabine,XRCC6,3.63E-05,LINK
364,Lung squamous cell carcinoma (LUSC),Gemcitabine,NHP2L1,3.63E-05,LINK
365,Lung squamous cell carcinoma (LUSC),Gemcitabine,C22orf46,3.63E-05,LINK
366,Lung squamous cell carcinoma (LUSC),Gemcitabine,MEI1,3.63E-05,LINK
367,Lung squamous cell carcinoma (LUSC),Gemcitabine,RNU6ATAC22P,3.63E-05,LINK
368,Lung squamous cell carcinoma (LUSC),Gemcitabine,CCDC134,3.63E-05,LINK
369,Lung squamous cell carcinoma (LUSC),Gemcitabine,SREBF2,3.63E-05,LINK
370,Lung squamous cell carcinoma (LUSC),Gemcitabine,CENPM,3.63E-05,LINK
371,Lung squamous cell carcinoma (LUSC),Gemcitabine,LINC00634,3.63E-05,LINK
372,Lung squamous cell carcinoma (LUSC),Gemcitabine,MIR33A,3.63E-05,LINK
373,Lung squamous cell carcinoma (LUSC),Gemcitabine,MIR378I,3.63E-05,LINK
374,Lung squamous cell carcinoma (LUSC),Gemcitabine,SEPT3,3.63E-05,LINK
375,Lung squamous cell carcinoma (LUSC),Gemcitabine,SHISA8,3.63E-05,LINK
376,Lung squamous cell carcinoma (LUSC),Gemcitabine,TNFRSF13C,3.63E-05,LINK
377,Lung squamous cell carcinoma (LUSC),Gemcitabine,WBP2NL,3.63E-05,LINK
378,Lung squamous cell carcinoma (LUSC),Gemcitabine,NAGA,3.63E-05,LINK
379,Lung squamous cell carcinoma (LUSC),Gemcitabine,FAM109B,3.63E-05,LINK
380,Lung squamous cell carcinoma (LUSC),Gemcitabine,snoU13|ENSG00000238498.1,3.63E-05,LINK
381,Lung squamous cell carcinoma (LUSC),Gemcitabine,SMDT1,3.63E-05,LINK
382,Lung squamous cell carcinoma (LUSC),Gemcitabine,NDUFA6,3.63E-05,LINK
383,Lung squamous cell carcinoma (LUSC),Gemcitabine,CYP2D6,3.63E-05,LINK
384,Lung squamous cell carcinoma (LUSC),Gemcitabine,CYP2D7P1,3.63E-05,LINK
385,Lung squamous cell carcinoma (LUSC),Gemcitabine,TCF20,3.63E-05,LINK
386,Lung squamous cell carcinoma (LUSC),Gemcitabine,NFAM1,3.63E-05,LINK
387,Lung squamous cell carcinoma (LUSC),Gemcitabine,POLDIP3,3.63E-05,LINK
388,Lung squamous cell carcinoma (LUSC),Gemcitabine,RN7SKP80,3.63E-05,LINK
389,Lung squamous cell carcinoma (LUSC),Gemcitabine,RRP7A,3.63E-05,LINK
390,Lung squamous cell carcinoma (LUSC),Gemcitabine,RRP7B,3.63E-05,LINK
391,Lung squamous cell carcinoma (LUSC),Gemcitabine,SERHL2,3.63E-05,LINK
392,Lung squamous cell carcinoma (LUSC),Gemcitabine,SERHL,3.63E-05,LINK
393,Lung squamous cell carcinoma (LUSC),Gemcitabine,RNU12,3.63E-05,LINK
394,Lung squamous cell carcinoma (LUSC),Gemcitabine,CYB5R3,3.63E-05,LINK
395,Lung squamous cell carcinoma (LUSC),Gemcitabine,ATP5L2,3.63E-05,LINK
396,Lung squamous cell carcinoma (LUSC),Gemcitabine,A4GALT,3.63E-05,LINK
397,Lung squamous cell carcinoma (LUSC),Gemcitabine,CERK,3.63E-05,LINK
398,Lung squamous cell carcinoma (LUSC),Gemcitabine,LINC00898,3.63E-05,LINK
399,Lung squamous cell carcinoma (LUSC),Gemcitabine,MIR3201,3.63E-05,LINK
400,Lung squamous cell carcinoma (LUSC),Gemcitabine,MIR4535,3.63E-05,LINK
401,Lung squamous cell carcinoma (LUSC),Gemcitabine,ACR,3.63E-05,LINK
402,Lung squamous cell carcinoma (LUSC),Gemcitabine,ADM2,3.63E-05,LINK
403,Lung squamous cell carcinoma (LUSC),Gemcitabine,ALG12,3.63E-05,LINK
404,Lung squamous cell carcinoma (LUSC),Gemcitabine,ARSA,3.63E-05,LINK
405,Lung squamous cell carcinoma (LUSC),Gemcitabine,BRD1,3.63E-05,LINK
406,Lung squamous cell carcinoma (LUSC),Gemcitabine,C22orf34,3.63E-05,LINK
407,Lung squamous cell carcinoma (LUSC),Gemcitabine,CHKB,3.63E-05,LINK
408,Lung squamous cell carcinoma (LUSC),Gemcitabine,CPT1B,3.63E-05,LINK
409,Lung squamous cell carcinoma (LUSC),Gemcitabine,CRELD2,3.63E-05,LINK
410,Lung squamous cell carcinoma (LUSC),Gemcitabine,DENND6B,3.63E-05,LINK
411,Lung squamous cell carcinoma (LUSC),Gemcitabine,HDAC10,3.63E-05,LINK
412,Lung squamous cell carcinoma (LUSC),Gemcitabine,IL17REL,3.63E-05,LINK
413,Lung squamous cell carcinoma (LUSC),Gemcitabine,KLHDC7B,3.63E-05,LINK
414,Lung squamous cell carcinoma (LUSC),Gemcitabine,LMF2,3.63E-05,LINK
415,Lung squamous cell carcinoma (LUSC),Gemcitabine,MAPK11,3.63E-05,LINK
416,Lung squamous cell carcinoma (LUSC),Gemcitabine,MAPK12,3.63E-05,LINK
417,Lung squamous cell carcinoma (LUSC),Gemcitabine,MAPK8IP2,3.63E-05,LINK
418,Lung squamous cell carcinoma (LUSC),Gemcitabine,MIOX,3.63E-05,LINK
419,Lung squamous cell carcinoma (LUSC),Gemcitabine,MIR3667,3.63E-05,LINK
420,Lung squamous cell carcinoma (LUSC),Gemcitabine,MLC1,3.63E-05,LINK
421,Lung squamous cell carcinoma (LUSC),Gemcitabine,MOV10L1,3.63E-05,LINK
422,Lung squamous cell carcinoma (LUSC),Gemcitabine,NCAPH2,3.63E-05,LINK
423,Lung squamous cell carcinoma (LUSC),Gemcitabine,ODF3B,3.63E-05,LINK
424,Lung squamous cell carcinoma (LUSC),Gemcitabine,PANX2,3.63E-05,LINK
425,Lung squamous cell carcinoma (LUSC),Gemcitabine,PIM3,3.63E-05,LINK
426,Lung squamous cell carcinoma (LUSC),Gemcitabine,PLXNB2,3.63E-05,LINK
427,Lung squamous cell carcinoma (LUSC),Gemcitabine,PPP6R2,3.63E-05,LINK
428,Lung squamous cell carcinoma (LUSC),Gemcitabine,RABL2B,3.63E-05,LINK
429,Lung squamous cell carcinoma (LUSC),Gemcitabine,RN7SKP252,3.63E-05,LINK
430,Lung squamous cell carcinoma (LUSC),Gemcitabine,RN7SL500P,3.63E-05,LINK
431,Lung squamous cell carcinoma (LUSC),Gemcitabine,SBF1,3.63E-05,LINK
432,Lung squamous cell carcinoma (LUSC),Gemcitabine,SCO2,3.63E-05,LINK
433,Lung squamous cell carcinoma (LUSC),Gemcitabine,SHANK3,3.63E-05,LINK
434,Lung squamous cell carcinoma (LUSC),Gemcitabine,SYCE3,3.63E-05,LINK
435,Lung squamous cell carcinoma (LUSC),Gemcitabine,TRABD,3.63E-05,LINK
436,Lung squamous cell carcinoma (LUSC),Gemcitabine,TTLL8,3.63E-05,LINK
437,Lung squamous cell carcinoma (LUSC),Gemcitabine,TUBGCP6,3.63E-05,LINK
438,Lung squamous cell carcinoma (LUSC),Gemcitabine,TYMP,3.63E-05,LINK
439,Lung squamous cell carcinoma (LUSC),Gemcitabine,ZBED4,3.63E-05,LINK
440,Lung squamous cell carcinoma (LUSC),Gemcitabine,TTLL1,3.65E-05,LINK
441,Lung squamous cell carcinoma (LUSC),Gemcitabine,BIK,3.65E-05,LINK
442,Lung squamous cell carcinoma (LUSC),Gemcitabine,MCAT,3.65E-05,LINK
443,Lung squamous cell carcinoma (LUSC),Gemcitabine,TSPO,3.65E-05,LINK
444,Lung squamous cell carcinoma (LUSC),Gemcitabine,TTLL12,3.65E-05,LINK
445,Lung squamous cell carcinoma (LUSC),Gemcitabine,SCUBE1,3.65E-05,LINK
446,Lung squamous cell carcinoma (LUSC),Gemcitabine,MPPED1,3.65E-05,LINK
447,Lung squamous cell carcinoma (LUSC),Gemcitabine,EFCAB6,3.65E-05,LINK
447,Sarcoma (SARC),Gemcitabine,ANO2,2.08E-05,LINK
448,Sarcoma (SARC),Gemcitabine,CCND2,2.08E-05,LINK
449,Sarcoma (SARC),Gemcitabine,C12orf5,2.08E-05,LINK
450,Sarcoma (SARC),Gemcitabine,FGF23,2.08E-05,LINK
451,Sarcoma (SARC),Gemcitabine,FGF6,2.08E-05,LINK
452,Sarcoma (SARC),Gemcitabine,C12orf4,2.08E-05,LINK
453,Sarcoma (SARC),Gemcitabine,RAD51AP1,2.08E-05,LINK
454,Sarcoma (SARC),Gemcitabine,DYRK4,2.08E-05,LINK
455,Sarcoma (SARC),Gemcitabine,NDUFA9,2.08E-05,LINK
456,Sarcoma (SARC),Gemcitabine,AKAP3,2.08E-05,LINK
457,Sarcoma (SARC),Gemcitabine,GALNT8,2.08E-05,LINK
458,Sarcoma (SARC),Gemcitabine,KCNA6,2.08E-05,LINK
459,Sarcoma (SARC),Gemcitabine,KCNA1,2.08E-05,LINK
460,Sarcoma (SARC),Gemcitabine,CAPN6,2.27E-05,LINK
461,Sarcoma (SARC),Gemcitabine,DCX,2.27E-05,LINK
462,Sarcoma (SARC),Gemcitabine,LINC00890,2.27E-05,LINK
463,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,LPP,3.06E-05,LINK
464,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,RN7SL647P,3.16E-05,LINK
465,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,RN7SKP61,3.16E-05,LINK
466,Sarcoma (SARC),Gemcitabine,RN7SL661P,3.17E-05,LINK
467,Sarcoma (SARC),Gemcitabine,ALG13,3.17E-05,LINK
468,Sarcoma (SARC),Gemcitabine,RNA5SP512,3.17E-05,LINK
469,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,MIR3923,3.70E-05,LINK
470,Sarcoma (SARC),Gemcitabine,COL4A5,3.93E-05,LINK
471,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,LINC00582,4.33E-05,LINK
472,Sarcoma (SARC),Gemcitabine,VSIG1,4.42E-05,LINK
473,Sarcoma (SARC),Gemcitabine,PSMD10,4.42E-05,LINK
474,Sarcoma (SARC),Gemcitabine,ATG4A,4.42E-05,LINK
475,Sarcoma (SARC),Gemcitabine,PARP11,4.64E-05,LINK
476,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,DHX57,4.86E-05,LINK
477,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MORN2,4.86E-05,LINK
478,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,ARHGEF33,4.86E-05,LINK
479,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RN7SL96P,4.86E-05,LINK
480,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SOS1,4.86E-05,LINK
481,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,CDKL4,4.86E-05,LINK
482,Sarcoma (SARC),Gemcitabine,TBC1D12,5.44E-05,LINK
483,Sarcoma (SARC),Gemcitabine,HELLS,5.44E-05,LINK
484,Sarcoma (SARC),Gemcitabine,CYP2C18,5.44E-05,LINK
485,Sarcoma (SARC),Gemcitabine,CYP2C19,5.44E-05,LINK
486,Sarcoma (SARC),Gemcitabine,CYP2C9,5.44E-05,LINK
487,Sarcoma (SARC),Gemcitabine,NTF3,5.62E-05,LINK
488,Sarcoma (SARC),Gemcitabine,VWF,5.62E-05,LINK
489,Sarcoma (SARC),Gemcitabine,RN7SL69P,5.62E-05,LINK
490,Sarcoma (SARC),Gemcitabine,CD9,5.62E-05,LINK
491,Sarcoma (SARC),Gemcitabine,PLEKHG6,5.62E-05,LINK
492,Sarcoma (SARC),Gemcitabine,TNFRSF1A,5.62E-05,LINK
493,Sarcoma (SARC),Gemcitabine,RN7SL391P,5.62E-05,LINK
494,Sarcoma (SARC),Gemcitabine,SCNN1A,5.62E-05,LINK
495,Sarcoma (SARC),Gemcitabine,LTBR,5.62E-05,LINK
496,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,QPCT,5.92E-05,LINK
497,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,CDC42EP3,5.92E-05,LINK
498,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,LINC00211,5.92E-05,LINK
499,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RMDN2,5.92E-05,LINK
500,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,CYP1B1,5.92E-05,LINK
501,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,ATL2,5.92E-05,LINK
502,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,HNRNPLL,5.92E-05,LINK
503,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,GALM,6.05E-05,LINK
504,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,GEMIN6,6.05E-05,LINK
505,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SRSF7,6.05E-05,LINK
506,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SNORA67|ENSG00000252473.1,6.05E-05,LINK
507,Sarcoma (SARC),Gemcitabine,GUCY2F,6.12E-05,LINK
508,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,RN7SL299P,8.75E-05,LINK
509,Sarcoma (SARC),Gemcitabine,LINC00092,9.27E-05,LINK
510,Sarcoma (SARC),Gemcitabine,HSD17B3,9.27E-05,LINK
511,Sarcoma (SARC),Gemcitabine,SLC35D2,9.27E-05,LINK
512,Sarcoma (SARC),Gemcitabine,ZNF367,9.27E-05,LINK
513,Sarcoma (SARC),Gemcitabine,HABP4,9.27E-05,LINK
514,Sarcoma (SARC),Gemcitabine,CDC14B,9.27E-05,LINK
515,Sarcoma (SARC),Gemcitabine,AAED1,9.27E-05,LINK
516,Sarcoma (SARC),Gemcitabine,ZNF510,9.27E-05,LINK
517,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,TTC13,0.0001267130743,LINK
518,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,TRIM67,0.0001267130743,LINK
519,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,GNPAT,0.0001267130743,LINK
520,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,RNA5SP80,0.0001267130743,LINK
521,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,EXOC8,0.0001267130743,LINK
522,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,SPRTN,0.0001267130743,LINK
523,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,ARV1,0.0001378166124,LINK
524,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,FAM89A,0.0001378166124,LINK
525,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,MIR1182,0.0001378166124,LINK
526,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,C1orf131,0.0001405396332,LINK
527,Sarcoma (SARC),Gemcitabine,CLEC4M,0.0001461470336,LINK
528,Sarcoma (SARC),Gemcitabine,EVI5L,0.0001461470336,LINK
529,Sarcoma (SARC),Gemcitabine,LRRC8E,0.0001461470336,LINK
530,Sarcoma (SARC),Gemcitabine,RNA5SP463,0.0001461470336,LINK
531,Sarcoma (SARC),Gemcitabine,MAP2K7,0.0001461470336,LINK
532,Sarcoma (SARC),Gemcitabine,RN7SL115P,0.0001461470336,LINK
533,Sarcoma (SARC),Gemcitabine,TGFBR3L,0.0001461470336,LINK
534,Sarcoma (SARC),Gemcitabine,SNAPC2,0.0001461470336,LINK
535,Sarcoma (SARC),Gemcitabine,CTXN1,0.0001461470336,LINK
536,Sarcoma (SARC),Gemcitabine,TIMM44,0.0001461470336,LINK
537,Sarcoma (SARC),Gemcitabine,ELAVL1,0.0001461470336,LINK
538,Sarcoma (SARC),Gemcitabine,CCL25,0.0001461470336,LINK
539,Sarcoma (SARC),Gemcitabine,FBN3,0.0001461470336,LINK
540,Sarcoma (SARC),Gemcitabine,CERS4,0.0001461470336,LINK
541,Sarcoma (SARC),Gemcitabine,CD320,0.0001461470336,LINK
542,Sarcoma (SARC),Gemcitabine,NDUFA7,0.0001461470336,LINK
543,Sarcoma (SARC),Gemcitabine,RPS28,0.0001461470336,LINK
544,Sarcoma (SARC),Gemcitabine,KANK3,0.0001461470336,LINK
545,Sarcoma (SARC),Gemcitabine,ANGPTL4,0.0001461470336,LINK
546,Sarcoma (SARC),Gemcitabine,MIR4999,0.0001461470336,LINK
547,Sarcoma (SARC),Gemcitabine,RAB11B,0.0001461470336,LINK
548,Sarcoma (SARC),Gemcitabine,March2,0.0001461470336,LINK
549,Sarcoma (SARC),Gemcitabine,INSR,0.000148683672,LINK
550,Sarcoma (SARC),Gemcitabine,ARHGEF18,0.000148683672,LINK
551,Sarcoma (SARC),Gemcitabine,PEX11G,0.000148683672,LINK
552,Sarcoma (SARC),Gemcitabine,C19orf45,0.000148683672,LINK
553,Sarcoma (SARC),Gemcitabine,ZNF358,0.000148683672,LINK
554,Sarcoma (SARC),Gemcitabine,MCOLN1,0.000148683672,LINK
555,Sarcoma (SARC),Gemcitabine,PNPLA6,0.000148683672,LINK
556,Sarcoma (SARC),Gemcitabine,CAMSAP3,0.000148683672,LINK
557,Sarcoma (SARC),Gemcitabine,XAB2,0.000148683672,LINK
558,Sarcoma (SARC),Gemcitabine,PCP2,0.000148683672,LINK
559,Sarcoma (SARC),Gemcitabine,PET100,0.000148683672,LINK
560,Sarcoma (SARC),Gemcitabine,STXBP2,0.000148683672,LINK
561,Sarcoma (SARC),Gemcitabine,RETN,0.000148683672,LINK
562,Sarcoma (SARC),Gemcitabine,C19orf59,0.000148683672,LINK
563,Sarcoma (SARC),Gemcitabine,TRAPPC5,0.000148683672,LINK
564,Sarcoma (SARC),Gemcitabine,FCER2,0.000148683672,LINK
565,Sarcoma (SARC),Gemcitabine,CLEC4G,0.000148683672,LINK
566,Sarcoma (SARC),Gemcitabine,CD209,0.000148683672,LINK
567,Sarcoma (SARC),Gemcitabine,RFFL,0.0001628712737,LINK
568,Sarcoma (SARC),Gemcitabine,snoU13|ENSG00000238858.1,0.0001628712737,LINK
569,Sarcoma (SARC),Gemcitabine,RAD51D,0.0001628712737,LINK
570,Sarcoma (SARC),Gemcitabine,Vault|ENSG00000252328.1,0.0001628712737,LINK
571,Sarcoma (SARC),Gemcitabine,FNDC8,0.0001628712737,LINK
572,Sarcoma (SARC),Gemcitabine,NLE1,0.0001628712737,LINK
573,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,RN7SL751P,0.0001848622196,LINK
574,Sarcoma (SARC),Gemcitabine,EIF4EBP2,0.0001980171695,LINK
575,Sarcoma (SARC),Gemcitabine,NODAL,0.0001980171695,LINK
576,Sarcoma (SARC),Gemcitabine,PALD1,0.0001980171695,LINK
577,Sarcoma (SARC),Gemcitabine,PRF1,0.0001980171695,LINK
578,Sarcoma (SARC),Gemcitabine,ADAMTS14,0.0001980171695,LINK
579,Sarcoma (SARC),Gemcitabine,TBATA,0.0001980171695,LINK
580,Sarcoma (SARC),Gemcitabine,SGPL1,0.0001980171695,LINK
581,Sarcoma (SARC),Gemcitabine,PCBD1,0.0001980171695,LINK
582,Sarcoma (SARC),Gemcitabine,UNC5B,0.0002129171199,LINK
583,Sarcoma (SARC),Gemcitabine,SLC29A3,0.0002129171199,LINK
584,Sarcoma (SARC),Gemcitabine,snoU13|ENSG00000238918.1,0.0002129171199,LINK
585,Sarcoma (SARC),Gemcitabine,CDH23,0.0002129171199,LINK
586,Sarcoma (SARC),Gemcitabine,C10orf105,0.0002129171199,LINK
587,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,LINC00870,0.0002507731752,LINK
588,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,FAM86DP,0.0002579447382,LINK
589,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,FRG2C,0.0002579447382,LINK
590,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,LINC00960,0.0002579447382,LINK
591,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,MIR1324,0.0002579447382,LINK
592,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,MIR4273,0.0002579447382,LINK
593,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,RN7SL92P,0.0002579447382,LINK
594,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,ZNF717,0.0002579447382,LINK
595,Sarcoma (SARC),Gemcitabine,CCT6B,0.0002674340761,LINK
596,Sarcoma (SARC),Gemcitabine,ZNF830,0.0002674340761,LINK
597,Sarcoma (SARC),Gemcitabine,LIG3,0.0002674340761,LINK
598,Sarcoma (SARC),Gemcitabine,UNC45B,0.0002674340761,LINK
599,Sarcoma (SARC),Gemcitabine,SLC35G3,0.0002674340761,LINK
600,Sarcoma (SARC),Gemcitabine,SLFN5,0.0002674340761,LINK
601,Sarcoma (SARC),Gemcitabine,TAF15,0.0002674340761,LINK
602,Sarcoma (SARC),Gemcitabine,C17orf66,0.0002674340761,LINK
603,Sarcoma (SARC),Gemcitabine,CCL5,0.0002674340761,LINK
604,Sarcoma (SARC),Gemcitabine,RN7SKP274,0.0002674340761,LINK
605,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,EIF4E3,0.0002770378261,LINK
606,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,GPR27,0.0002770378261,LINK
607,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,PROK2,0.0002770378261,LINK
608,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,RN7SL271P,0.0002770378261,LINK
609,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,FOXP1,0.0002794266735,LINK
610,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,MIR1284,0.0002794266735,LINK
611,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,TRAX,0.0002913562775,LINK
612,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,TSNAX,0.0002913562775,LINK
613,Sarcoma (SARC),Gemcitabine,SLFN11,0.0002947880968,LINK
614,Sarcoma (SARC),Gemcitabine,SLFN12,0.0002947880968,LINK
615,Sarcoma (SARC),Gemcitabine,SLFN13,0.0002947880968,LINK
616,Sarcoma (SARC),Gemcitabine,SLFN12L,0.0002947880968,LINK
617,Sarcoma (SARC),Gemcitabine,RDM1,0.0002947880968,LINK
618,Sarcoma (SARC),Gemcitabine,C17orf102,0.0002992589519,LINK
619,Sarcoma (SARC),Gemcitabine,CCL11,0.0002992589519,LINK
620,Sarcoma (SARC),Gemcitabine,CCL13,0.0002992589519,LINK
621,Sarcoma (SARC),Gemcitabine,CCL1,0.0002992589519,LINK
622,Sarcoma (SARC),Gemcitabine,CCL2,0.0002992589519,LINK
623,Sarcoma (SARC),Gemcitabine,CCL7,0.0002992589519,LINK
624,Sarcoma (SARC),Gemcitabine,CCL8,0.0002992589519,LINK
625,Sarcoma (SARC),Gemcitabine,RNA5SP438,0.0002992589519,LINK
626,Lung squamous cell carcinoma (LUSC),Gemcitabine,ATG4C,0.0003028200516,LINK
627,Lung squamous cell carcinoma (LUSC),Gemcitabine,LINC00466,0.0003028200516,LINK
628,Lung squamous cell carcinoma (LUSC),Gemcitabine,RNA5SP49,0.0003028200516,LINK
629,Lung squamous cell carcinoma (LUSC),Gemcitabine,FOXD3,0.0003028200516,LINK
630,Lung squamous cell carcinoma (LUSC),Gemcitabine,ALG6,0.0003028200516,LINK
631,Lung squamous cell carcinoma (LUSC),Gemcitabine,ITGB3BP,0.0003028200516,LINK
632,Lung squamous cell carcinoma (LUSC),Gemcitabine,EFCAB7,0.0003028200516,LINK
633,Lung squamous cell carcinoma (LUSC),Gemcitabine,RN7SL488P,0.0003028200516,LINK
634,Lung squamous cell carcinoma (LUSC),Gemcitabine,DLEU2L,0.0003028200516,LINK
635,Lung squamous cell carcinoma (LUSC),Gemcitabine,PGM1,0.0003028200516,LINK
636,Lung squamous cell carcinoma (LUSC),Gemcitabine,RN7SL130P,0.0003028200516,LINK
637,Lung squamous cell carcinoma (LUSC),Gemcitabine,ROR1,0.0003028200516,LINK
638,Lung squamous cell carcinoma (LUSC),Gemcitabine,UBE2U,0.0003028200516,LINK
639,Lung squamous cell carcinoma (LUSC),Gemcitabine,CACHD1,0.0003028200516,LINK
640,Lung squamous cell carcinoma (LUSC),Gemcitabine,MIR4794,0.0003028200516,LINK
641,Lung squamous cell carcinoma (LUSC),Gemcitabine,RAVER2,0.0003028200516,LINK
642,Lung squamous cell carcinoma (LUSC),Gemcitabine,JAK1,0.0003028200516,LINK
643,Lung squamous cell carcinoma (LUSC),Gemcitabine,MIR3671,0.0003028200516,LINK
644,Lung squamous cell carcinoma (LUSC),Gemcitabine,AK4,0.0003028200516,LINK
645,Lung squamous cell carcinoma (LUSC),Gemcitabine,DNAJC6,0.0003028200516,LINK
646,Lung squamous cell carcinoma (LUSC),Gemcitabine,LEPROT,0.0003028200516,LINK
647,Lung squamous cell carcinoma (LUSC),Gemcitabine,LEPR,0.0003028200516,LINK
648,Lung squamous cell carcinoma (LUSC),Gemcitabine,snoU13|ENSG00000238931.1,0.0003028200516,LINK
649,Lung squamous cell carcinoma (LUSC),Gemcitabine,RN7SL854P,0.0003028200516,LINK
650,Lung squamous cell carcinoma (LUSC),Gemcitabine,PDE4B,0.0003028200516,LINK
651,Lung squamous cell carcinoma (LUSC),Gemcitabine,SGIP1,0.0003028200516,LINK
652,Lung squamous cell carcinoma (LUSC),Gemcitabine,MIR3117,0.0003028200516,LINK
653,Lung squamous cell carcinoma (LUSC),Gemcitabine,TCTEX1D1,0.0003028200516,LINK
654,Lung squamous cell carcinoma (LUSC),Gemcitabine,INSL5,0.0003028200516,LINK
655,Lung squamous cell carcinoma (LUSC),Gemcitabine,WDR78,0.0003028200516,LINK
656,Lung squamous cell carcinoma (LUSC),Gemcitabine,MIER1,0.0003028200516,LINK
657,Lung squamous cell carcinoma (LUSC),Gemcitabine,SLC35D1,0.0003028200516,LINK
